TE	39673_ACC	39673_DLPFC	39673_HC	39673_V1	39813_ACC	39813_DLPFC	39813_HC	39813_V1	39827_ACC	39827_DLPFC	39827_HC	39827_V1	39988_ACC	39988_DLPFC	39988_HC	39988_V1	40212_ACC	40212_DLPFC	40212_HC	40212_V1	40295_ACC	40295_DLPFC	40295_HC	40295_V1	40302_ACC	40302_DLPFC	40302_HC	40302_V1	40318_ACC	40318_DLPFC	40318_HC	40318_V1	40335_ACC	40335_DLPFC	40335_HC	40335_V1	40360_ACC	40360_DLPFC	40360_HC	40360_V1	40390_ACC	40390_DLPFC	40390_HC	40390_V1	40478_ACC	40478_DLPFC	40478_HC	40478_V1	40482_ACC	40482_DLPFC	40482_HC	40482_V1
MER110A	0	0	0	1.58845	0	2.84748	0.177333	0.557419	0.780973	0.39408	0	0.641633	0	0	0.180754	0.87127	0.315686	0	0	0	0.182776	0.262158	0	0.482147	0.159143	1.49471	0.173053	0.288556	0	0	0.150957	0	0.190894	0.893914	0.169399	0.350637	0.177527	0	0.136945	0.732634	0.302551	0	0.333626	0.532332	0	0	0	1.21193	0	0	0.166683	0.715112
MER110I	0.0102933	0	0	0	0	0.177417	0	0	0.0188258	0	0	0	0	0.240334	0	0	0	0	0	0	0	0	0	0.0171676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0121685	0
MER112	0.982129	0	0	4.73379	1.37013	0	0.418197	2.66116	1.21963	0.488804	1.55292	0.502094	1.45166	0	0.420401	1.65981	0.365949	0	0.468043	0.899884	1.75441	0	0.885055	2.25752	0	2.99839	1.22885	2.7271	0	0	0	1.5576	0.448453	1.04002	0.39432	0.414483	0.869082	0	0.655386	0	0.706112	12.7938	1.59939	1.26708	0.405837	6.65001	2.09369	2.21236	0.307787	6.89028	0	0.57501
MER113	0	0	0	0.167206	0.124308	0	0	0	0	0.163357	0	0	0	0	0	0	0.133338	0	0	0	0	0	0	0	0	0	0	0	0	0	0.127906	0	0	0.125958	0.142986	0	0	0	0.23024	0	0	0	0	0.44798	0	0	0	0	0.111833	0	0	0
MER113B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER117	0	0	0	1.84484	0	0	0.793767	1.70414	1.17275	0	0	2.89671	0.889766	0	0	1.58913	0.681762	0	0	1.74592	0	0.613352	0	1.0661	0	1.1204	0.772698	0	0	0	0.633883	1.51811	0.8447	2.02392	0	1.58373	0	0	0	0.444438	0	0	0	0.813389	0	12.7361	1.70849	1.43941	0	13.14	0	0
MER119	0.211694	0	0.602535	0.733412	0.218612	2.0568	0.262159	0.54712	0.193406	0.283982	1.42237	0.316682	0.461238	5.74133	0.536512	0.513958	0.351683	0	0.433457	1.1023	0.269105	0.470899	0.276254	0.713767	0.352869	0.720093	0.640154	0.852334	0	2.01324	0.338027	0.600943	0.282075	0.664804	0.376757	1.03602	0.65095	3.86751	0.100837	1.01346	1.34896	0	0.61597	0.39277	0.375593	0	0.0934847	0.666169	0.491686	4.05473	0.124185	0.526581
MER11A	42.8727	464.624	70.0987	105.346	39.2318	471.311	52.4372	81.6903	79.348	85.2469	69.1893	73.544	56.4352	506.446	53.1478	76.9613	49.4117	521.624	63.3944	107.847	54.9876	64.4644	45.3684	117.111	46.2664	118.015	57.1396	113.767	89.7011	460.669	57.8583	65.3032	59.5882	108.324	59.9997	83.7955	60.0675	481.27	56.8556	42.5428	82.1336	500.093	56.2992	68.0929	53.5734	393.705	48.2288	66.8237	43.776	574.527	65.0559	97.491
MER11B	28.7323	332.951	52.608	88.8931	32.0257	398.337	35.2312	67.1583	66.6079	74.0442	48.9671	64.768	39.4511	389.192	34.6209	58.6749	33.6848	363.437	37.4423	87.0836	43.2428	47.8183	38.3929	86.3183	42.9361	104.84	44.7563	98.4211	67.8442	339.6	39.6978	51.8711	41.1415	86.524	37.0021	64.2589	36.9974	265.906	36.2945	30.6734	69.8536	392.525	40.9498	60.89	37.2731	334.66	30.102	56.3355	31.0572	414.656	42.0035	73.9233
MER11C	3.86267	35.2813	5.49494	9.42476	1.7932	17.0885	2.66863	6.82882	5.79509	6.61075	4.59102	5.94717	5.17501	16.104	4.01855	6.29227	3.5994	35.502	4.52463	6.08845	2.93984	3.67498	2.71721	7.23019	3.05064	10.8226	4.931	6.7438	5.08423	28.8688	3.76584	5.35566	5.58552	8.8791	4.95599	5.08922	3.9928	34.0088	4.14067	2.5996	6.04241	32.3108	4.37274	5.39332	4.55252	31.196	4.32143	5.26071	3.01724	37.9027	4.20785	7.68924
MER11D	10.443	105.291	16.6761	39.4607	11.3742	111.393	12.3202	27.231	27.6162	32.0118	15.331	24.4661	10.1392	96.6491	8.17505	23.3464	12.4475	166.726	11.8896	37.8539	15.4653	20.7703	12.7605	39.2218	10.7742	38.4419	14.2231	36.5389	21.6515	182.658	14.1214	23.0653	17.293	40.4045	14.4082	27.1135	16.0993	133.11	15.5229	14.7182	23.7745	205.154	14.7899	25.5523	14.6914	158.555	10.3068	25.9881	11.1801	127.493	11.0483	26.033
MER1A	38.7541	388.912	55.4343	121.123	34.6058	308.178	35.2288	83.2035	75.6147	83.3116	60.5075	82.448	44.8735	313.684	45.6588	79.5859	39.882	303.536	49.7966	88.4055	56.2427	58.7834	47.2731	126.838	38.4744	117.123	54.6799	127.36	70.6207	265.792	44.4859	62.3845	51.3997	116.249	52.3179	77.8375	48.8891	279.594	42.229	45.5087	58.457	298.322	49.6804	74.1869	47.5262	304.313	37.5539	85.3521	28.842	369.709	37.6917	103.441
MER1B	89.8097	1594.66	129.638	217.364	100.611	1104.95	103.018	171.626	180.773	218.398	113.828	178.103	96.7645	1313.09	111.067	164.816	92.7696	1544.53	104.843	210.137	114.558	154.944	92.7692	212.217	86.0968	308.653	103.73	250.269	173.63	1316.77	106.702	148.882	104.562	197.57	99.0253	145.773	103.399	1499.58	102.233	87.6502	144.571	1156.28	111.198	153.035	103.52	1198.3	78.1928	140.07	77.9154	1525.24	91.6147	177.129
MER20	83.4463	1199.08	122.222	204.232	93.6058	1262.29	51.7504	152.249	174.322	210.417	116.467	138.683	101.302	1160.9	55.9928	155.734	85.3098	954.224	94.6042	189.281	118.494	151.159	90.4955	176.177	101.051	275.033	83.7827	196.595	206.265	1170.67	80.6842	113.569	87.1064	192.411	70.3	137.636	116.929	1176.17	87.1508	66.0063	164.609	865.124	103.384	111.134	146.742	968.378	85.9631	125.126	88.599	1128.82	71.1173	184.071
MER20B	0.214407	0	0.408151	1.18302	0	0	0.17616	0.916471	0.915033	1.09769	0	0.746773	0.413226	1.8495	0.271201	0.775528	0.554402	4.58247	0.194333	0.554259	0.540206	0.668045	0.555689	1.44252	0.712755	1.52605	0.516802	1.71945	0.487438	0	0.536134	0.646116	0.663513	1.64801	0.507405	0.523061	0.347624	2.48442	0.338021	0.686138	0.151842	1.18934	0.331449	0.439096	0.502839	5.02955	0.439715	1.26054	0.596422	2.62598	0.252768	1.05872
MER21	0.356258	0	0.338891	0.991771	0.0613588	1.09229	0.0730412	0.378727	0.336745	0.447416	0.262766	0.4423	0.171268	3.01066	0.300176	0.571242	0.13476	2.49681	0.40242	0.459239	0.0745195	0.494874	0.317539	0.995653	0.196486	0.191964	0.225043	1.18613	0.13517	6.39331	0.445375	0.401445	0.314391	0.381246	0.580074	0.773157	0.324378	0	0.279449	0.0875914	0.126114	1.94217	0.144663	0.528014	0.142249	2.05051	0.104101	0.876022	0.0550171	1.07359	0.0768677	0.681923
MER21A	2.20246	7.32136	2.26494	6.13163	2.39901	18.6195	1.46453	3.18944	2.92606	3.06579	2.37094	4.16815	1.37362	16.6047	1.27897	4.29523	2.43196	11.2645	2.82409	5.37145	2.68957	2.13383	2.75926	5.09071	1.90419	5.48584	2.78291	5.58899	2.03261	8.54774	2.23243	2.75018	2.20633	5.66966	1.59937	3.48869	1.54527	10.1469	2.18527	1.88795	2.52863	5.84252	2.46589	3.63023	2.7098	17.4774	1.66983	4.76795	1.43406	23.6835	1.46451	4.19965
MER21I	0.104913	0	0.0699985	0.35884	0.0241258	0.439585	0.085538	0.23447	0.24441	0.0980256	0.084981	0.184691	0.133599	0.272787	0.121628	0.152831	0.151214	0.686726	0.0942563	0.304689	0.130015	0.160698	0.0308837	0.28614	0.0834158	0.185721	0.0435352	0.25408	0.0889768	0.391498	0.0503299	0.0724802	0.0919962	0.242676	0.123678	0.238109	0.0862894	0	0.0542501	0.0541124	0.25844	0.209855	0.0690728	0.212508	0.110553	1.00716	0.060902	0.157404	0.0754893	0.476549	0.0826732	0.160872
MER28	16.0853	164.372	25.8041	57.9563	15.7911	239.714	16.0023	39.8637	28.7626	40.5505	24.8587	33.4549	18.5633	206.099	16.1036	32.5823	15.6884	235.91	21.3275	45.4247	26.4172	31.6945	23.1241	49.6627	18.7094	62.4212	23.4073	39.5687	37.453	211.269	13.4378	25.3978	24.3089	50.3684	27.0658	38.6608	21.7187	132.135	16.9855	20.7221	28.513	247.604	22.4139	33.9669	21.0309	233.655	18.8023	35.7101	13.9074	178.403	17.0755	35.6875
MER30B	177.673	2700.74	288.116	584.402	158.448	2160.59	169.637	439.159	281.171	402.055	299.453	366.502	232.075	2882.25	243.162	381.937	191.306	2057.58	299.309	445.216	244.793	340.501	214.382	510.626	196.275	571.227	271.411	584.551	329.607	1864.49	190.997	256.481	244.212	543.517	247.011	388.874	302.824	1820.76	249.824	173.466	323.63	2073.26	277.375	315.22	269.258	2172.68	212.423	399.124	179.001	2268.97	210.904	470.028
MER31	2.3174	14.3203	3.28366	3.58553	0.641494	10.8342	0.98743	2.31092	3.35709	3.47053	1.35121	2.25794	0.794657	15.1943	0.254586	1.11984	1.13061	15.0054	0.955414	4.28667	1.04772	1.57378	0.765681	4.29742	1.61587	4.88734	2.08638	3.68895	2.02323	16.0322	0.960962	1.8085	1.61743	3.16357	1.47661	2.4757	1.14212	12.8212	1.00697	0.815388	1.92624	13.5579	2.35721	1.98755	1.39139	15.4121	1.90255	0.95296	2.11766	14.2107	1.22668	2.19177
MER31B	0.573242	15.4892	0.349907	2.61934	0.509522	0	0.209683	2.24084	1.1842	1.08685	0.953382	1.06798	0.41789	4.0196	0.823356	1.9773	1.19307	4.01246	0.765425	1.50477	0.735627	0.843948	1.07898	3.96844	0.381417	1.36288	1.11252	2.21376	1.42397	8.47039	0.205322	2.68201	0.986607	1.17064	1.17355	1.09896	0.403993	5.43559	0.179503	0.617057	1.01843	11.5649	1.37877	1.47814	1.27057	0	0.287956	0.672935	0.837205	7.64944	0.555303	3.20811
MER31_I	0.0492353	0.484411	0.0187979	0.215423	0.0713334	0.508879	0.048161	0.198496	0.072039	0.183191	0.0574037	0.160666	0.0987237	0.689241	0.0124272	0.0586632	0.0761623	0.385726	0.0530695	0.125726	0.0853814	0.0760828	0.0588469	0.279185	0.0539386	0.104659	0.0589494	0.273084	0.0451801	0.164944	0.0850552	0.0881115	0.0776927	0.258604	0.127677	0.10681	0.0584971	0.154841	0.045808	0.138271	0.0837426	0	0.0788979	0.0717813	0.0682579	0.946817	0.0685772	0.1596	0.0637639	0.498739	0.0931316	0.0479523
MER33	1.78502	6.87636	0	11.2166	1.16573	15.6161	0.484731	6.19601	2.93011	5.4094	2.31856	4.31041	2.57205	0	2.27826	5.79156	1.96455	14.3289	4.48509	8.79318	1.98322	3.37913	2.42857	5.78499	1.30376	10.6519	3.52597	9.19351	1.34055	3.43452e-06	1.47559	0.758473	3.51526	5.55984	5.53443	4.77205	2.83103	9.68278	4.47231	3.79821	3.03971	0	3.11435	5.45117	2.13149	4.4337	3.58026	8.66283	0	1.83986e-06	1.7032	4.13657
MER34	1.61573	10.8639	2.40752	1.76167	0.357477	2.2591	0.715468	2.09326	2.10866	0.78082	1.8999	0.69117	1.17511	3.15767	0.438755	1.8247	0.894936	10.397	1.10422	1.80641	1.47092	1.24637	0.704172	3.5054	0.513637	2.17803	0.558951	3.02406	1.82484	4.42904	1.71761	1.04998	0.615901	3.13952	0.274051	2.68649	2.27861	6.38941	1.32246	0.849704	2.45122	6.09649	0.53788	1.28693	1.09469	2.1414	0.816612	1.82234	0.535885	8.92911	0.811828	3.06883
MER34B	1.35732	5.95829	1.35758	2.6922	0.54774	5.92934	0.933895	1.91612	1.59829	1.98041	1.17922	1.98656	1.38088	13.8193	1.42414	1.54301	0.452645	11.9486	1.39417	2.45527	1.4946	1.56436	1.38047	2.61083	1.05078	2.7989	1.4652	2.39711	1.4696	19.2646	0.565822	1.02205	1.80378	4.16114	0.877762	2.60057	1.69984	0	0.749695	1.584	1.73645	3.72567	1.80174	2.13261	0.886948	17.353	0.285033	2.09519	0.759352	12.126	1.55209	2.06616
MER34B_I	5.96693	65.2559	11.4778	2.95859	5.98774	67.6217	7.81552	3.99182	11.3935	8.14919	6.67581	4.60633	8.18206	50.6354	5.19917	3.31154	6.72299	64.6554	6.37974	8.06807	6.49249	6.00224	4.90015	4.04669	6.63537	9.47633	6.26263	5.34423	10.5327	56.0561	6.14998	3.89861	8.17891	5.94496	7.48123	4.8883	6.18406	58.8705	6.57811	2.75038	10.6072	56.5397	5.61651	4.13564	5.93014	55.653	4.32684	1.60468	5.46934	57.2629	8.08247	3.69566
MER34C	3.50267	36.1384	3.89238	7.84976	2.33211	60.2515	1.50064	5.38592	6.96641	5.91611	3.62708	4.2672	3.09935	12.4691	2.45615	5.34445	2.39974	32.6521	2.0256	7.95837	4.28279	3.96642	2.20738	8.62577	3.01128	9.34909	1.9521	8.49793	6.86432	22.0183	2.27927	2.74653	5.28438	6.81252	2.75417	3.79689	4.56426	44.1162	2.4262	2.0585	7.74936	33.875	1.30702	5.10065	4.27801	43.7493	1.49622	5.20949	3.28223	41.374	1.74578	8.10693
MER34C2	0.564633	2.12106	1.92771	2.03649	0.349807	11.038	0.139979	1.31585	0.206335	1.52661	1.35117	0.338087	0.821009	12.3364	0.572369	1.78458	1.00075	5.0734	2.00594	2.0611	1.00683	0.304077	0.712708	2.47694	0.628059	1.74046	1.36695	2.95781	0.765615	8.66282	1.08082	0.513501	0.602448	2.12696	1.34055	1.65959	1.53146	4.15696	0.323305	0.748358	0.47971	5.94882	0.263044	1.11882	1.07048	4.17744	0.499216	1.7815	0.838896	4.36097	0.794523	0.750287
MER34D	0.213606	9.95962	0.810595	2.66451	0	8.31121	0.264562	0.69026	0.585458	0.573815	1.27607	1.27829	0.310309	0	0.406038	2.20448	0.828033	4.76607	1.02068	2.5031	0.814828	0.570748	0.278805	2.16089	0.356111	3.81896	0.775211	2.15003	2.41633	0	0.568392	1.21294	1.13865	2.90676	0.506918	0.914804	1.05114	11.7144	0.91595	1.02259	1.36115	9.32438	0.248605	0.396392	0.252719	3.92983	0.377374	0.67243	0.0992055	4.0962	0.626491	3.01158
MER39	3.24514	43.6319	4.7243	11.6152	2.48326	39.2897	2.65908	5.41393	6.50993	8.42469	6.39551	5.07293	3.14264	43.6588	4.8241	6.33704	4.63861	32.3142	5.97453	6.86977	4.39619	4.96757	5.30939	7.52966	3.02862	7.88685	4.39935	8.51975	6.06789	46.2815	3.09722	4.51153	3.43521	9.07148	4.44551	6.67955	4.39885	26.3828	3.93492	3.1437	5.80959	35.0325	3.74571	5.21723	3.89803	47.4342	4.15589	4.59638	3.23775	27.7862	5.94022	7.10652
MER39B	16.8273	201.279	26.0786	35.3738	16.0715	220.522	15.3811	37.3526	51.1667	51.9638	36.625	42.2535	30.0969	336.553	20.0471	36.5227	18.985	212.579	21.8156	55.1106	13.6752	18.8383	13.3361	28.7993	20.1909	54.0409	21.7744	50.6637	40.617	243.127	26.6506	32.7572	12.1409	26.6879	10.2705	40.8672	28.3764	313.127	25.2642	16.624	47.0405	308.749	25.2864	34.4165	22.114	312.524	16.0469	22.9787	25.1363	307.006	21.2831	24.0484
MER41A	36.2122	295.544	61.1944	139.764	37.1608	306.511	28.7971	90.0156	82.3357	90.3817	59.8925	86.0003	53.7049	355.513	41.0293	83.1632	38.1754	287.072	48.8909	99.6444	51.7334	64.9402	46.3131	115.014	43.2037	124.256	47.0899	133.82	78.9952	320.342	53.8628	66.437	52.4032	112.59	50.1605	74.253	53.6276	292.723	46.7997	49.1634	81.7344	299.526	55.0475	70.6191	50.5186	378.252	46.138	97.8144	37.755	356.583	39.0104	93.4947
MER41B	18.5977	326.524	25.9306	79.7584	26.6423	353.93	25.8819	53.6043	38.7919	48.8558	26.8599	41.5934	26.2327	349.809	23.2902	48.4258	23.3614	288.328	31.6482	60.4423	32.5868	38.3693	31.3091	65.1118	26.4932	75.1791	24.7843	75.2994	49.4517	303.974	28.7662	31.2555	29.6291	58.0251	29.8666	46.1339	26.5687	265.36	24.3913	21.6673	41.8999	334.952	34.3024	40.528	27.6731	227.731	20.2308	40.8541	24.1934	383.886	27.6227	59.0878
MER41B1_Mim	0	0	0	0.137029	0.102225	0	0	0	0	0.131661	0	0	0.431042	0	0	0	0	0	0	0	0	0.0873708	0	0.500251	0	0	0	0.19902	0	0	0	0.112299	0	0.103633	0	0	0	0	0	0	0.420486	0	0	0	0	0	0	0.310693	0	0	0	0
MER41B2_Mim	0.341287	1.98678	0.986404	1.25368	0.440175	0	0.142352	1.15424	0.608231	1.19625	0.665373	1.66844	0.3096	2.89153	0.810237	1.23655	1.1438	0	0.290955	0.866734	0.893866	1.06002	0.112386	2.7553	0	0.94413	0.85511	2.42269	0.723289	0	0.680556	0.930489	0.161984	1.71464	0.379325	1.0622	0.524359	1.94759	0.783213	1.43386	0.226347	0	0.791317	0.809739	0.504268	0	1.05915	1.73233	0.308271	0	0.536568	1.99901
MER41B_Mim	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.168944	0	0	0	0	0	0	0	0	0	0	0
MER41C	2.82993	29.7694	4.0793	8.63688	2.57138	39.8421	4.06927	6.59549	5.58438	9.94816	6.6032	5.59193	6.58407	61.8472	4.87684	7.29341	2.75867	27.978	3.09357	7.67427	4.61404	5.58992	4.04367	7.63986	3.77753	12.6021	3.97378	12.7724	6.65038	45.5901	4.93532	3.98934	4.68032	10.3048	4.70326	8.17957	5.44328	56.2604	4.21331	2.66717	7.69373	73.5668	3.42792	6.02838	4.42661	37.6987	4.60398	5.71504	2.9432	69.9667	4.38025	11.658
MER41D	0.56195	6.32999	1.06589	2.18255	0.116049	6.58733	1.11443	2.03685	1.84819	1.51887	0.504211	1.51408	0.653631	3.06874	0.854451	1.50269	0.622484	10.0942	1.53558	1.17204	1.0019	1.10897	1.07697	1.70655	0.625044	2.1165	0.136037	2.03779	1.27033	4.30816	0	0.383261	0.749423	1.9993	0.133412	1.10104	0.831207	8.27441	1.07241	0.496544	1.19358	9.86009	0.654421	0.974214	0.532623	4.15455	0.695522	2.00903	0.626166	2.1685	1.05437	1.49325
MER41E	1.40942	7.72724	0.794606	3.15496	1.72005	0	1.23605	4.5636	1.13179	1.27296	1.73303	0.314558	0	0	0.269171	2.35532	0.691658	4.70648	1.53105	4.29268	0.501601	2.00487	1.5412	1.90477	0	1.42217	0.218676	3.42766	0.522558	3.58187	1.82076	2.44158	1.54006	2.50057	1.32853	1.27397	0.452958	0	1.05737	1.29837	1.45316	7.38378	1.9228	0.554082	0.955218	3.92076	0.184389	2.77012	0.183787	8.11493	0.247891	0.33077
MER41F	3.06209	91.0435	4.60052	14.7588	2.49674	57.9583	2.19241	7.84448	12.0327	9.55571	2.21434	9.05729	3.85269	103.237	4.04364	7.22536	2.69978	97.9505	2.1109	6.9688	2.23794	5.88277	2.9564	6.39794	3.80563	12.6991	4.41951	8.2308	4.53598	65.479	3.05611	3.49551	2.47681	6.45205	2.49451	6.95925	5.5813	62.5116	3.14983	3.83765	6.93732	86.6932	3.10238	8.41259	2.52722	65.2574	5.20569	7.17636	4.21388	91.1278	3.05994	9.56087
MER41G	0.442104	0	1.56207	0.173964	0.0652903	5.84211	0.233281	0.726167	0.346335	0.479095	0.279897	0.753301	0.4559	4.83803	0.15974	0.15208	0.139751	2.67173	0.771186	0.48901	0.396912	0.52976	0.108973	0.741984	0.0697367	0.821216	0.684507	1.01036	0.718807	1.14024	0.338343	0.569932	0.0836806	0.397181	0.373475	0.306992	0.535224	1.08382	0.178593	0.186338	0.268395	5.19262	0.29184	0.620111	0.147828	4.39058	0.0554161	0.26088	0.527008	4.59202	0.297339	0.829993
MER41G_Mim	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER41I	0.477428	3.4748	0.901826	1.97726	0.431825	3.59535	0.552758	1.50653	1.15535	1.10219	0.766231	1.30661	0.501153	6.66088	0.508406	1.05268	0.654069	3.33452	0.687307	1.85482	0.870978	0.844869	0.745846	1.72867	0.512241	1.72173	0.863483	1.83493	0.942659	2.59541	0.901685	1.01962	1.11128	1.98706	0.716202	1.1317	0.604828	3.23173	0.513925	0.715087	1.21437	4.58376	0.744801	1.16126	0.837687	4.1258	0.576855	1.38451	0.467291	4.8678	0.452495	1.19847
MER44A	23.3816	183.462	28.8229	73.5593	15.7331	231.476	24.9062	50.4191	41.4924	52.5932	35.3993	48.8034	26.0471	124.749	27.1546	44.4277	23.2301	154.984	26.0744	51.1997	41.3716	36.7296	32.5071	81.9978	27.7447	69.7364	36.0159	72.5227	41.4246	198.142	23.4768	29.4505	26.5169	70.1334	30.8425	54.6655	33.0227	145.2	26.1111	25.6581	41.3217	146.945	29.4565	39.4243	35.6985	223.256	25.9251	54.8602	21.5435	217.346	30.2623	48.2561
MER44B	1.46927	114.561	7.18082	16.9986	2.69861	94.9447	1.67082	10.3975	0.615876	12.0897	6.3534	10.8184	3.62993	140.743	1.51981	9.90567	1.74895	110.962	4.66565	14.7212	3.17793	8.86609	0.155341	15.8574	3.0469	19.2611	0	13.5312	3.14777	119.829	4.92255	8.04804	2.93331	9.24294	0.848813	8.00978	4.54942	108.897	2.48565	5.45704	7.45361	150.561	3.22037	7.32416	5.62478	60.8422	1.3199	11.6728	3.27539	167.1	1.32107	11.6831
MER44C	8.22572	82.6804	9.10535	22.3693	5.41657	77.3837	8.03577	12.8053	13.2392	16.6828	9.11442	14.1117	7.81969	80.1335	8.64531	11.6382	7.8751	75.8389	8.0871	18.858	8.59093	11.1007	7.69121	17.4147	5.13898	23.5753	9.27714	20.8342	13.0792	49.0686	7.19429	9.11921	11.3118	21.2458	8.56326	13.9464	7.76412	81.9797	9.04597	8.48722	13.3796	62.3757	9.49304	10.3844	8.82064	73.9005	8.73283	15.2648	5.28758	78.5695	9.16269	15.4876
MER45	2.14777	0	0	11.1482	0.78353	0	3.70594	1.74464	2.90488	1.50863	0	1.19702	0	0	0.947352	3.91341	0	0	1.74254	4.31005	3.07204	1.49519	2.90047	11.8588	0	7.80539	2.82985	1.60506	1.74015	0	0.770421	0.941967	0	3.20403	1.87912	0.975939	1.07082	0	1.04351	0	0	15.2684	0.934775	3.39461	0	0	0.695346	3.38369	0	0	0	0
MER45B	1.04726	27.3637	2.39242	1.31019	0.92021	24.829	0.848486	0.661751	3.05755	3.10429	2.00518	1.32507	1.58452	18.3905	1.04338	1.00609	1.79535	10.9257	1.37881	2.15762	1.57439	1.38452	0.887609	2.17948	1.37839	2.62956	1.13439	1.3563	2.62497	13.9762	1.68491	1.23137	1.66264	3.86464	1.32643	1.26984	1.95695	15.0103	1.65345	0.608468	2.89234	19.5479	0.483005	1.25171	1.83036	11.6522	0.963145	0.404434	1.64893	19.7068	2.03292	1.72315
MER45C	0.0610755	0	0	0.159371	0	0	0	0.3195	0.218783	0.0725774	0	0	0.0835173	0	0.309553	0.139271	0	0	0	0.149286	0.0726643	0.144486	0.0498968	0.403609	0.0638767	0	0	0.696077	0.131886	0	0.124158	0.45677	0.0766558	0.68453	0.136898	0.281215	0.139929	0	0	0.213622	0.369083	0	0	0	0.0701783	0	0.101531	0.572119	0.107331	0	0.0704762	0.751575
MER45R	0.0337206	1.13139	0.1248	0.678024	0.0338579	0.595156	0.0404913	0.252843	0.179597	0.159128	0.143941	0.194599	0.0470395	1.58735	0.0413385	0.352524	0.108571	0.663055	0	0.167951	0.0815938	0.157255	0.0287009	0.38311	0.184146	0.154429	0	0.781165	0.149653	1.13245	0.211317	0.150978	0.0863771	0.428985	0.133118	0.158331	0.0391999	0	0.0318849	0.199312	0.347857	0.515386	0.150472	0.162466	0.076037	0.543269	0.142959	0.438087	0.0308686	0	0.077242	0.320397
MER48	1.79747	3.6248	0.68181	2.52796	1.6767	0	1.57846	1.42036	1.31822	1.53182	1.09559	2.71484	1.31775	10.363	1.14382	2.44145	0.999627	0	1.2451	2.38467	2.33451	1.69795	1.43342	2.1411	1.01185	4.47991	1.31927	5.13694	2.022	0	0.951435	2.48884	2.91184	3.2024	0.859095	3.34358	3.87175	7.00714	1.74952	1.31902	3.06331	6.65931	1.27593	1.1299	1.94901	0	1.2873	3.30007	1.1739	7.28986	1.68215	0.608515
MER49	7.87729	94.1164	14.6426	15.391	10.5014	118.484	10.4308	15.3035	20.6599	20.5563	11.3562	11.466	15.265	103.803	7.44807	12.9882	9.10954	98.7068	8.8035	17.675	15.1721	11.6413	10.2088	15.201	12.9355	21.6485	8.97332	20.2981	18.0587	110.19	10.9525	14.5021	8.73475	18.529	6.46742	15.834	12.4935	102.608	10.0602	4.08036	20.6743	119.134	9.02362	13.1077	14.1282	81.084	7.32771	7.08654	10.1408	115.374	9.89959	15.9613
MER4A	6.13265	71.6958	9.65399	10.8419	3.83453	100.964	2.83547	10.2099	11.057	11.1874	4.28638	8.0365	6.18147	86.4898	7.46416	8.9165	6.73101	89.2038	7.78435	10.5865	6.63365	10.0363	6.7408	10.3555	5.19673	16.2679	6.64322	11.5067	12.192	87.7262	6.64247	7.40518	6.90135	14.6524	8.97698	7.84746	4.73116	70.1692	7.05063	4.41962	17.2036	118.386	8.13775	9.84691	8.35194	93.7879	5.66119	9.39822	5.46575	87.9468	6.42682	12.6281
MER4A1	53.0277	914.451	91.0591	179.454	50.0258	836.916	55.2116	108.644	93.0128	139.812	71.3988	98.6996	68.6763	1043.52	57.9485	106.648	50.9847	837.694	64.306	138.561	62.6912	111.157	57.3376	142.419	57.0722	197.164	70.4346	158.401	107.53	883.92	57.2093	74.8459	64.442	142.538	64.3763	114.735	64.866	799.267	65.9332	52.7982	100.218	819.908	69.3811	102.823	70.1194	974.914	54.2268	115.834	43.4534	880.049	54.2959	101.576
MER4A1_LTR	13.6074	197.8	21.1782	33.1927	12.1154	163.886	14.1561	30.8855	34.4503	33.2474	18.9517	24.8738	21.7934	203.914	17.4264	24.4201	13.344	198.177	13.4601	33.6842	15.9858	22.0835	16.8564	42.8339	12.8931	43.0835	19.2493	40.3917	22.4143	196.135	16.6769	23.1873	18.588	38.7668	14.4007	25.5091	18.5412	193.638	14.5876	12.5759	22.589	191.859	18.8801	19.3569	17.5457	188.669	12.8036	22.2125	13.4509	187.815	16.8347	30.9137
MER4B	4.964	28.6166	6.80547	11.4067	5.9109	57.415	5.8556	8.37009	9.0071	7.44964	5.59955	9.28745	7.42999	30.2806	5.99785	7.10309	4.34986	39.0764	4.90167	11.1857	5.28732	5.4134	4.69481	8.119	3.98427	11.9262	5.42963	10.6852	8.90355	21.5347	5.89969	7.17277	3.76709	8.98659	5.52039	6.34585	6.86824	41.488	7.6453	4.2293	6.64506	19.6687	4.69462	5.98023	2.69544	60.7153	3.7988	6.0346	3.76397	36.1332	6.58436	9.13277
