TE	39673_ACC	39673_DLPFC	39673_HC	39673_V1	39813_ACC	39813_DLPFC	39813_HC	39813_V1	39827_ACC	39827_DLPFC	39827_HC	39827_V1	39988_ACC	39988_DLPFC	39988_HC	39988_V1	40212_ACC	40212_DLPFC	40212_HC	40212_V1	40295_ACC	40295_DLPFC	40295_HC	40295_V1	40302_ACC	40302_DLPFC	40302_HC	40302_V1	40318_ACC	40318_DLPFC	40318_HC	40318_V1	40335_ACC	40335_DLPFC	40335_HC	40335_V1	40360_ACC	40360_DLPFC	40360_HC	40360_V1	40390_ACC	40390_DLPFC	40390_HC	40390_V1	40478_ACC	40478_DLPFC	40478_HC	40478_V1	40482_ACC	40482_DLPFC	40482_HC	40482_V1
MER34C	551	551	551	551	551	551	551	551	551	551	551	551	551	551	551	551	551	551	551	551	551	551	551	551	551	551	551	551	551	551	551	551	551	551	551	551	551	551	551	551	551	551	551	551	551	551	551	551	551	551	551	551
MER34C2	555	555	555	555	555	555	555	555	555	555	555	555	555	555	555	555	555	555	555	555	555	555	555	555	555	555	555	555	555	555	555	555	555	555	555	555	555	555	555	555	555	555	555	555	555	555	555	555	555	555	555	555
MER34D	579	579	579	579	579	579	579	579	579	579	579	579	579	579	579	579	579	579	579	579	579	579	579	579	579	579	579	579	579	579	579	579	579	579	579	579	579	579	579	579	579	579	579	579	579	579	579	579	579	579	579	579
MER39	707	707	707	707	707	707	707	707	707	707	707	707	707	707	707	707	707	707	707	707	707	707	707	707	707	707	707	707	707	707	707	707	707	707	707	707	707	707	707	707	707	707	707	707	707	707	707	707	707	707	707	707
MER39B	653	653	653	653	653	653	653	653	653	653	653	653	653	653	653	653	653	653	653	653	653	653	653	653	653	653	653	653	653	653	653	653	653	653	653	653	653	653	653	653	653	653	653	653	653	653	653	653	653	653	653	653
MER41A	554	554	554	554	554	554	554	554	554	554	554	554	554	554	554	554	554	554	554	554	554	554	554	554	554	554	554	554	554	554	554	554	554	554	554	554	554	554	554	554	554	554	554	554	554	554	554	554	554	554	554	554
MER41B	635	635	635	635	635	635	635	635	635	635	635	635	635	635	635	635	635	635	635	635	635	635	635	635	635	635	635	635	635	635	635	635	635	635	635	635	635	635	635	635	635	635	635	635	635	635	635	635	635	635	635	635
MER41B1_Mim	614	614	614	614	614	614	614	614	614	614	614	614	614	614	614	614	614	614	614	614	614	614	614	614	614	614	614	614	614	614	614	614	614	614	614	614	614	614	614	614	614	614	614	614	614	614	614	614	614	614	614	614
MER41B2_Mim	580	580	580	580	580	580	580	580	580	580	580	580	580	580	580	580	580	580	580	580	580	580	580	580	580	580	580	580	580	580	580	580	580	580	580	580	580	580	580	580	580	580	580	580	580	580	580	580	580	580	580	580
MER41B_Mim	731	731	731	731	731	731	731	731	731	731	731	731	731	731	731	731	731	731	731	731	731	731	731	731	731	731	731	731	731	731	731	731	731	731	731	731	731	731	731	731	731	731	731	731	731	731	731	731	731	731	731	731
MER41C	554	554	554	554	554	554	554	554	554	554	554	554	554	554	554	554	554	554	554	554	554	554	554	554	554	554	554	554	554	554	554	554	554	554	554	554	554	554	554	554	554	554	554	554	554	554	554	554	554	554	554	554
MER41D	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557
MER41E	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595	595
MER41F	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387	387
MER41G	885	885	885	885	885	885	885	885	885	885	885	885	885	885	885	885	885	885	885	885	885	885	885	885	885	885	885	885	885	885	885	885	885	885	885	885	885	885	885	885	885	885	885	885	885	885	885	885	885	885	885	885
MER41G_Mim	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557	557
MER41I	3944	3944	3944	3944	3944	3944	3944	3944	3944	3944	3944	3944	3944	3944	3944	3944	3944	3944	3944	3944	3944	3944	3944	3944	3944	3944	3944	3944	3944	3944	3944	3944	3944	3944	3944	3944	3944	3944	3944	3944	3944	3944	3944	3944	3944	3944	3944	3944	3944	3944	3944	3944
MER44A	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339	339
MER44B	550	550	550	550	550	550	550	550	550	550	550	550	550	550	550	550	550	550	550	550	550	550	550	550	550	550	550	550	550	550	550	550	550	550	550	550	550	550	550	550	550	550	550	550	550	550	550	550	550	550	550	550
MER44C	733	733	733	733	733	733	733	733	733	733	733	733	733	733	733	733	733	733	733	733	733	733	733	733	733	733	733	733	733	733	733	733	733	733	733	733	733	733	733	733	733	733	733	733	733	733	733	733	733	733	733	733
MER45	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178
MER45B	1040	1040	1040	1040	1040	1040	1040	1040	1040	1040	1040	1040	1040	1040	1040	1040	1040	1040	1040	1040	1040	1040	1040	1040	1040	1040	1040	1040	1040	1040	1040	1040	1040	1040	1040	1040	1040	1040	1040	1040	1040	1040	1040	1040	1040	1040	1040	1040	1040	1040	1040	1040
MER45C	953	953	953	953	953	953	953	953	953	953	953	953	953	953	953	953	953	953	953	953	953	953	953	953	953	953	953	953	953	953	953	953	953	953	953	953	953	953	953	953	953	953	953	953	953	953	953	953	953	953	953	953
MER45R	1581	1581	1581	1581	1581	1581	1581	1581	1581	1581	1581	1581	1581	1581	1581	1581	1581	1581	1581	1581	1581	1581	1581	1581	1581	1581	1581	1581	1581	1581	1581	1581	1581	1581	1581	1581	1581	1581	1581	1581	1581	1581	1581	1581	1581	1581	1581	1581	1581	1581	1581	1581
MER48	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398	398
MER49	923	923	923	923	923	923	923	923	923	923	923	923	923	923	923	923	923	923	923	923	923	923	923	923	923	923	923	923	923	923	923	923	923	923	923	923	923	923	923	923	923	923	923	923	923	923	923	923	923	923	923	923
MER4A	660	660	660	660	660	660	660	660	660	660	660	660	660	660	660	660	660	660	660	660	660	660	660	660	660	660	660	660	660	660	660	660	660	660	660	660	660	660	660	660	660	660	660	660	660	660	660	660	660	660	660	660
MER4A1	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472
MER4A1_LTR	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600
MER4B	611	611	611	611	611	611	611	611	611	611	611	611	611	611	611	611	611	611	611	611	611	611	611	611	611	611	611	611	611	611	611	611	611	611	611	611	611	611	611	611	611	611	611	611	611	611	611	611	611	611	611	611
MER4BI	6758	6758	6758	6758	6758	6758	6758	6758	6758	6758	6758	6758	6758	6758	6758	6758	6758	6758	6758	6758	6758	6758	6758	6758	6758	6758	6758	6758	6758	6758	6758	6758	6758	6758	6758	6758	6758	6758	6758	6758	6758	6758	6758	6758	6758	6758	6758	6758	6758	6758	6758	6758
MER4C	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465	465
MER4CL34	765	765	765	765	765	765	765	765	765	765	765	765	765	765	765	765	765	765	765	765	765	765	765	765	765	765	765	765	765	765	765	765	765	765	765	765	765	765	765	765	765	765	765	765	765	765	765	765	765	765	765	765
MER4D	872	872	872	872	872	872	872	872	872	872	872	872	872	872	872	872	872	872	872	872	872	872	872	872	872	872	872	872	872	872	872	872	872	872	872	872	872	872	872	872	872	872	872	872	872	872	872	872	872	872	872	872
MER4D1	900	900	900	900	900	900	900	900	900	900	900	900	900	900	900	900	900	900	900	900	900	900	900	900	900	900	900	900	900	900	900	900	900	900	900	900	900	900	900	900	900	900	900	900	900	900	900	900	900	900	900	900
MER4D_LTR	903	903	903	903	903	903	903	903	903	903	903	903	903	903	903	903	903	903	903	903	903	903	903	903	903	903	903	903	903	903	903	903	903	903	903	903	903	903	903	903	903	903	903	903	903	903	903	903	903	903	903	903
MER4E	766	766	766	766	766	766	766	766	766	766	766	766	766	766	766	766	766	766	766	766	766	766	766	766	766	766	766	766	766	766	766	766	766	766	766	766	766	766	766	766	766	766	766	766	766	766	766	766	766	766	766	766
MER4E1	763	763	763	763	763	763	763	763	763	763	763	763	763	763	763	763	763	763	763	763	763	763	763	763	763	763	763	763	763	763	763	763	763	763	763	763	763	763	763	763	763	763	763	763	763	763	763	763	763	763	763	763
MER4I	6387	6387	6387	6387	6387	6387	6387	6387	6387	6387	6387	6387	6387	6387	6387	6387	6387	6387	6387	6387	6387	6387	6387	6387	6387	6387	6387	6387	6387	6387	6387	6387	6387	6387	6387	6387	6387	6387	6387	6387	6387	6387	6387	6387	6387	6387	6387	6387	6387	6387	6387	6387
MER4_OG	534	534	534	534	534	534	534	534	534	534	534	534	534	534	534	534	534	534	534	534	534	534	534	534	534	534	534	534	534	534	534	534	534	534	534	534	534	534	534	534	534	534	534	534	534	534	534	534	534	534	534	534
MER50	734	734	734	734	734	734	734	734	734	734	734	734	734	734	734	734	734	734	734	734	734	734	734	734	734	734	734	734	734	734	734	734	734	734	734	734	734	734	734	734	734	734	734	734	734	734	734	734	734	734	734	734
MER50B	697	697	697	697	697	697	697	697	697	697	697	697	697	697	697	697	697	697	697	697	697	697	697	697	697	697	697	697	697	697	697	697	697	697	697	697	697	697	697	697	697	697	697	697	697	697	697	697	697	697	697	697
MER50C	782	782	782	782	782	782	782	782	782	782	782	782	782	782	782	782	782	782	782	782	782	782	782	782	782	782	782	782	782	782	782	782	782	782	782	782	782	782	782	782	782	782	782	782	782	782	782	782	782	782	782	782
MER50I	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205	7205
MER51A	634	634	634	634	634	634	634	634	634	634	634	634	634	634	634	634	634	634	634	634	634	634	634	634	634	634	634	634	634	634	634	634	634	634	634	634	634	634	634	634	634	634	634	634	634	634	634	634	634	634	634	634
MER51B	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371	371
MER51C	640	640	640	640	640	640	640	640	640	640	640	640	640	640	640	640	640	640	640	640	640	640	640	640	640	640	640	640	640	640	640	640	640	640	640	640	640	640	640	640	640	640	640	640	640	640	640	640	640	640	640	640
MER51D	657	657	657	657	657	657	657	657	657	657	657	657	657	657	657	657	657	657	657	657	657	657	657	657	657	657	657	657	657	657	657	657	657	657	657	657	657	657	657	657	657	657	657	657	657	657	657	657	657	657	657	657
MER51E	482	482	482	482	482	482	482	482	482	482	482	482	482	482	482	482	482	482	482	482	482	482	482	482	482	482	482	482	482	482	482	482	482	482	482	482	482	482	482	482	482	482	482	482	482	482	482	482	482	482	482	482
MER51I	7816	7816	7816	7816	7816	7816	7816	7816	7816	7816	7816	7816	7816	7816	7816	7816	7816	7816	7816	7816	7816	7816	7816	7816	7816	7816	7816	7816	7816	7816	7816	7816	7816	7816	7816	7816	7816	7816	7816	7816	7816	7816	7816	7816	7816	7816	7816	7816	7816	7816	7816	7816
MER52A	1755	1755	1755	1755	1755	1755	1755	1755	1755	1755	1755	1755	1755	1755	1755	1755	1755	1755	1755	1755	1755	1755	1755	1755	1755	1755	1755	1755	1755	1755	1755	1755	1755	1755	1755	1755	1755	1755	1755	1755	1755	1755	1755	1755	1755	1755	1755	1755	1755	1755	1755	1755
MER52AI	7091	7091	7091	7091	7091	7091	7091	7091	7091	7091	7091	7091	7091	7091	7091	7091	7091	7091	7091	7091	7091	7091	7091	7091	7091	7091	7091	7091	7091	7091	7091	7091	7091	7091	7091	7091	7091	7091	7091	7091	7091	7091	7091	7091	7091	7091	7091	7091	7091	7091	7091	7091
MER52B	1746	1746	1746	1746	1746	1746	1746	1746	1746	1746	1746	1746	1746	1746	1746	1746	1746	1746	1746	1746	1746	1746	1746	1746	1746	1746	1746	1746	1746	1746	1746	1746	1746	1746	1746	1746	1746	1746	1746	1746	1746	1746	1746	1746	1746	1746	1746	1746	1746	1746	1746	1746
MER52C	1278	1278	1278	1278	1278	1278	1278	1278	1278	1278	1278	1278	1278	1278	1278	1278	1278	1278	1278	1278	1278	1278	1278	1278	1278	1278	1278	1278	1278	1278	1278	1278	1278	1278	1278	1278	1278	1278	1278	1278	1278	1278	1278	1278	1278	1278	1278	1278	1278	1278	1278	1278
MER52D	2123	2123	2123	2123	2123	2123	2123	2123	2123	2123	2123	2123	2123	2123	2123	2123	2123	2123	2123	2123	2123	2123	2123	2123	2123	2123	2123	2123	2123	2123	2123	2123	2123	2123	2123	2123	2123	2123	2123	2123	2123	2123	2123	2123	2123	2123	2123	2123	2123	2123	2123	2123
MER53	189	189	189	189	189	189	189	189	189	189	189	189	189	189	189	189	189	189	189	189	189	189	189	189	189	189	189	189	189	189	189	189	189	189	189	189	189	189	189	189	189	189	189	189	189	189	189	189	189	189	189	189
MER54	902	902	902	902	902	902	902	902	902	902	902	902	902	902	902	902	902	902	902	902	902	902	902	902	902	902	902	902	902	902	902	902	902	902	902	902	902	902	902	902	902	902	902	902	902	902	902	902	902	902	902	902
MER54A	901	901	901	901	901	901	901	901	901	901	901	901	901	901	901	901	901	901	901	901	901	901	901	901	901	901	901	901	901	901	901	901	901	901	901	901	901	901	901	901	901	901	901	901	901	901	901	901	901	901	901	901
MER54B	793	793	793	793	793	793	793	793	793	793	793	793	793	793	793	793	793	793	793	793	793	793	793	793	793	793	793	793	793	793	793	793	793	793	793	793	793	793	793	793	793	793	793	793	793	793	793	793	793	793	793	793
MER57A1	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432
MER57A_I	6187	6187	6187	6187	6187	6187	6187	6187	6187	6187	6187	6187	6187	6187	6187	6187	6187	6187	6187	6187	6187	6187	6187	6187	6187	6187	6187	6187	6187	6187	6187	6187	6187	6187	6187	6187	6187	6187	6187	6187	6187	6187	6187	6187	6187	6187	6187	6187	6187	6187	6187	6187
MER57B2	403	403	403	403	403	403	403	403	403	403	403	403	403	403	403	403	403	403	403	403	403	403	403	403	403	403	403	403	403	403	403	403	403	403	403	403	403	403	403	403	403	403	403	403	403	403	403	403	403	403	403	403
MER57F	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435
MER57I	7537	7537	7537	7537	7537	7537	7537	7537	7537	7537	7537	7537	7537	7537	7537	7537	7537	7537	7537	7537	7537	7537	7537	7537	7537	7537	7537	7537	7537	7537	7537	7537	7537	7537	7537	7537	7537	7537	7537	7537	7537	7537	7537	7537	7537	7537	7537	7537	7537	7537	7537	7537
MER5B	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178
MER61A	341	341	341	341	341	341	341	341	341	341	341	341	341	341	341	341	341	341	341	341	341	341	341	341	341	341	341	341	341	341	341	341	341	341	341	341	341	341	341	341	341	341	341	341	341	341	341	341	341	341	341	341
MER61B	425	425	425	425	425	425	425	425	425	425	425	425	425	425	425	425	425	425	425	425	425	425	425	425	425	425	425	425	425	425	425	425	425	425	425	425	425	425	425	425	425	425	425	425	425	425	425	425	425	425	425	425
MER61C	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434
MER61D	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501	501
MER61E	569	569	569	569	569	569	569	569	569	569	569	569	569	569	569	569	569	569	569	569	569	569	569	569	569	569	569	569	569	569	569	569	569	569	569	569	569	569	569	569	569	569	569	569	569	569	569	569	569	569	569	569
MER61F	676	676	676	676	676	676	676	676	676	676	676	676	676	676	676	676	676	676	676	676	676	676	676	676	676	676	676	676	676	676	676	676	676	676	676	676	676	676	676	676	676	676	676	676	676	676	676	676	676	676	676	676
MER61I	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217	5217
MER63A	211	211	211	211	211	211	211	211	211	211	211	211	211	211	211	211	211	211	211	211	211	211	211	211	211	211	211	211	211	211	211	211	211	211	211	211	211	211	211	211	211	211	211	211	211	211	211	211	211	211	211	211
MER63B	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439
MER63D	1061	1061	1061	1061	1061	1061	1061	1061	1061	1061	1061	1061	1061	1061	1061	1061	1061	1061	1061	1061	1061	1061	1061	1061	1061	1061	1061	1061	1061	1061	1061	1061	1061	1061	1061	1061	1061	1061	1061	1061	1061	1061	1061	1061	1061	1061	1061	1061	1061	1061	1061	1061
MER65B	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531
MER65C	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461	461
MER65D	473	473	473	473	473	473	473	473	473	473	473	473	473	473	473	473	473	473	473	473	473	473	473	473	473	473	473	473	473	473	473	473	473	473	473	473	473	473	473	473	473	473	473	473	473	473	473	473	473	473	473	473
MER65_Cja	529	529	529	529	529	529	529	529	529	529	529	529	529	529	529	529	529	529	529	529	529	529	529	529	529	529	529	529	529	529	529	529	529	529	529	529	529	529	529	529	529	529	529	529	529	529	529	529	529	529	529	529
MER66A	478	478	478	478	478	478	478	478	478	478	478	478	478	478	478	478	478	478	478	478	478	478	478	478	478	478	478	478	478	478	478	478	478	478	478	478	478	478	478	478	478	478	478	478	478	478	478	478	478	478	478	478
MER66B	486	486	486	486	486	486	486	486	486	486	486	486	486	486	486	486	486	486	486	486	486	486	486	486	486	486	486	486	486	486	486	486	486	486	486	486	486	486	486	486	486	486	486	486	486	486	486	486	486	486	486	486
MER66C	555	555	555	555	555	555	555	555	555	555	555	555	555	555	555	555	555	555	555	555	555	555	555	555	555	555	555	555	555	555	555	555	555	555	555	555	555	555	555	555	555	555	555	555	555	555	555	555	555	555	555	555
MER66D	484	484	484	484	484	484	484	484	484	484	484	484	484	484	484	484	484	484	484	484	484	484	484	484	484	484	484	484	484	484	484	484	484	484	484	484	484	484	484	484	484	484	484	484	484	484	484	484	484	484	484	484
MER66_I	6676	6676	6676	6676	6676	6676	6676	6676	6676	6676	6676	6676	6676	6676	6676	6676	6676	6676	6676	6676	6676	6676	6676	6676	6676	6676	6676	6676	6676	6676	6676	6676	6676	6676	6676	6676	6676	6676	6676	6676	6676	6676	6676	6676	6676	6676	6676	6676	6676	6676	6676	6676
MER67A	543	543	543	543	543	543	543	543	543	543	543	543	543	543	543	543	543	543	543	543	543	543	543	543	543	543	543	543	543	543	543	543	543	543	543	543	543	543	543	543	543	543	543	543	543	543	543	543	543	543	543	543
MER67B	661	661	661	661	661	661	661	661	661	661	661	661	661	661	661	661	661	661	661	661	661	661	661	661	661	661	661	661	661	661	661	661	661	661	661	661	661	661	661	661	661	661	661	661	661	661	661	661	661	661	661	661
MER67C	710	710	710	710	710	710	710	710	710	710	710	710	710	710	710	710	710	710	710	710	710	710	710	710	710	710	710	710	710	710	710	710	710	710	710	710	710	710	710	710	710	710	710	710	710	710	710	710	710	710	710	710
MER67D	514	514	514	514	514	514	514	514	514	514	514	514	514	514	514	514	514	514	514	514	514	514	514	514	514	514	514	514	514	514	514	514	514	514	514	514	514	514	514	514	514	514	514	514	514	514	514	514	514	514	514	514
MER68B	568	568	568	568	568	568	568	568	568	568	568	568	568	568	568	568	568	568	568	568	568	568	568	568	568	568	568	568	568	568	568	568	568	568	568	568	568	568	568	568	568	568	568	568	568	568	568	568	568	568	568	568
MER68C	419	419	419	419	419	419	419	419	419	419	419	419	419	419	419	419	419	419	419	419	419	419	419	419	419	419	419	419	419	419	419	419	419	419	419	419	419	419	419	419	419	419	419	419	419	419	419	419	419	419	419	419
MER69C	2513	2513	2513	2513	2513	2513	2513	2513	2513	2513	2513	2513	2513	2513	2513	2513	2513	2513	2513	2513	2513	2513	2513	2513	2513	2513	2513	2513	2513	2513	2513	2513	2513	2513	2513	2513	2513	2513	2513	2513	2513	2513	2513	2513	2513	2513	2513	2513	2513	2513	2513	2513
MER6A	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605
MER6B	210	210	210	210	210	210	210	210	210	210	210	210	210	210	210	210	210	210	210	210	210	210	210	210	210	210	210	210	210	210	210	210	210	210	210	210	210	210	210	210	210	210	210	210	210	210	210	210	210	210	210	210
MER70A	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472	472
MER70B	578	578	578	578	578	578	578	578	578	578	578	578	578	578	578	578	578	578	578	578	578	578	578	578	578	578	578	578	578	578	578	578	578	578	578	578	578	578	578	578	578	578	578	578	578	578	578	578	578	578	578	578
MER70C	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531	531
MER72	730	730	730	730	730	730	730	730	730	730	730	730	730	730	730	730	730	730	730	730	730	730	730	730	730	730	730	730	730	730	730	730	730	730	730	730	730	730	730	730	730	730	730	730	730	730	730	730	730	730	730	730
MER72B	768	768	768	768	768	768	768	768	768	768	768	768	768	768	768	768	768	768	768	768	768	768	768	768	768	768	768	768	768	768	768	768	768	768	768	768	768	768	768	768	768	768	768	768	768	768	768	768	768	768	768	768
MER72B_Mim	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622
MER72_Mim	383	383	383	383	383	383	383	383	383	383	383	383	383	383	383	383	383	383	383	383	383	383	383	383	383	383	383	383	383	383	383	383	383	383	383	383	383	383	383	383	383	383	383	383	383	383	383	383	383	383	383	383
MER73	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644	644
MER74B	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622	622
MER74C	460	460	460	460	460	460	460	460	460	460	460	460	460	460	460	460	460	460	460	460	460	460	460	460	460	460	460	460	460	460	460	460	460	460	460	460	460	460	460	460	460	460	460	460	460	460	460	460	460	460	460	460
MER75	514	514	514	514	514	514	514	514	514	514	514	514	514	514	514	514	514	514	514	514	514	514	514	514	514	514	514	514	514	514	514	514	514	514	514	514	514	514	514	514	514	514	514	514	514	514	514	514	514	514	514	514
MER75A	77	77	77	77	77	77	77	77	77	77	77	77	77	77	77	77	77	77	77	77	77	77	77	77	77	77	77	77	77	77	77	77	77	77	77	77	77	77	77	77	77	77	77	77	77	77	77	77	77	77	77	77
MER75B	242	242	242	242	242	242	242	242	242	242	242	242	242	242	242	242	242	242	242	242	242	242	242	242	242	242	242	242	242	242	242	242	242	242	242	242	242	242	242	242	242	242	242	242	242	242	242	242	242	242	242	242
MER76	688	688	688	688	688	688	688	688	688	688	688	688	688	688	688	688	688	688	688	688	688	688	688	688	688	688	688	688	688	688	688	688	688	688	688	688	688	688	688	688	688	688	688	688	688	688	688	688	688	688	688	688
MER77	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605	605
MER8	239	239	239	239	239	239	239	239	239	239	239	239	239	239	239	239	239	239	239	239	239	239	239	239	239	239	239	239	239	239	239	239	239	239	239	239	239	239	239	239	239	239	239	239	239	239	239	239	239	239	239	239
MER80B	176	176	176	176	176	176	176	176	176	176	176	176	176	176	176	176	176	176	176	176	176	176	176	176	176	176	176	176	176	176	176	176	176	176	176	176	176	176	176	176	176	176	176	176	176	176	176	176	176	176	176	176
MER81	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114
MER83	441	441	441	441	441	441	441	441	441	441	441	441	441	441	441	441	441	441	441	441	441	441	441	441	441	441	441	441	441	441	441	441	441	441	441	441	441	441	441	441	441	441	441	441	441	441	441	441	441	441	441	441
MER83AI	4285	4285	4285	4285	4285	4285	4285	4285	4285	4285	4285	4285	4285	4285	4285	4285	4285	4285	4285	4285	4285	4285	4285	4285	4285	4285	4285	4285	4285	4285	4285	4285	4285	4285	4285	4285	4285	4285	4285	4285	4285	4285	4285	4285	4285	4285	4285	4285	4285	4285	4285	4285
MER83B	378	378	378	378	378	378	378	378	378	378	378	378	378	378	378	378	378	378	378	378	378	378	378	378	378	378	378	378	378	378	378	378	378	378	378	378	378	378	378	378	378	378	378	378	378	378	378	378	378	378	378	378
MER83BI	4880	4880	4880	4880	4880	4880	4880	4880	4880	4880	4880	4880	4880	4880	4880	4880	4880	4880	4880	4880	4880	4880	4880	4880	4880	4880	4880	4880	4880	4880	4880	4880	4880	4880	4880	4880	4880	4880	4880	4880	4880	4880	4880	4880	4880	4880	4880	4880	4880	4880	4880	4880
