TE	39673_ACC	39673_DLPFC	39673_HC	39673_V1	39813_ACC	39813_DLPFC	39813_HC	39813_V1	39827_ACC	39827_DLPFC	39827_HC	39827_V1	39988_ACC	39988_DLPFC	39988_HC	39988_V1	40212_ACC	40212_DLPFC	40212_HC	40212_V1	40295_ACC	40295_DLPFC	40295_HC	40295_V1	40302_ACC	40302_DLPFC	40302_HC	40302_V1	40318_ACC	40318_DLPFC	40318_HC	40318_V1	40335_ACC	40335_DLPFC	40335_HC	40335_V1	40360_ACC	40360_DLPFC	40360_HC	40360_V1	40390_ACC	40390_DLPFC	40390_HC	40390_V1	40478_ACC	40478_DLPFC	40478_HC	40478_V1	40482_ACC	40482_DLPFC	40482_HC	40482_V1
MER75	377.501	320.579	380.385	370.888	378.466	324.847	371.366	365.209	377.841	317.547	365.774	373.281	370.672	314.577	375.71	368.364	376.453	320.376	371.109	367.975	364.999	315.647	368.259	372.397	370.561	327.372	372.448	369.733	384.451	321.665	384.466	370.195	370.959	379.228	374.354	370.209	360.903	313.91	366.03	379.561	377.93	318.887	369.515	368.728	366.158	318.926	370.661	360.631	375.743	322.68	381.246	367.046
MER75A	10.7542	25.1085	10.7833	11.9977	10.6554	18.1174	10.5653	11.0244	12.1188	21.8568	11.6757	11.1956	11.291	15.8732	11.6171	11.4919	10.201	17.9574	10.808	11.8233	11.6815	18.8988	11.106	11.6237	11.3818	13.65	10.1298	11.4249	10.3521	18.872	10.696	11.6766	10.612	9.59294	10.2129	10.8989	11.7746	20.8625	12.4918	10.1408	9.9919	17.5722	11.5306	11.3713	11.6778	20.0569	11.588	10.2904	10.4309	15.6417	11.6193	12.6531
MER75B	115.202	84.835	114.524	107.126	113.417	88.9932	108.724	105.371	111.038	87.1585	103.18	109.992	111.838	87.6955	113.066	106.549	113.291	88.5435	105.986	104.583	104.394	88.2652	108.041	110.255	107.927	93.769	108.88	108.048	116.319	88.3258	118.754	106.247	109.351	112.488	112.797	108.178	100.609	85.0414	104.625	116.087	112.251	87.494	106.085	106.718	105.739	87.989	108.407	101.264	112.632	89.6734	115.861	104.059
MER76	551.203	489.435	554.142	544.802	552.18	492.668	545.23	539.122	551.839	483.111	539.535	547.077	544.236	478.294	549.451	542.294	550.25	489.679	545.061	541.933	538.702	484.034	542.185	545.929	544.229	495.44	546.123	543.512	558.188	489.942	558.387	543.866	544.896	553.134	548.183	544.089	534.758	480.742	539.829	553.061	551.888	486.606	543.179	542.577	539.9	485.176	544.362	534.53	549.298	490.957	555.138	541.033
MER77	468.204	408.917	471.383	461.879	469.452	412.345	462.231	456.124	468.84	402.098	456.591	464.129	461.337	398.266	466.458	459.346	467.251	408.235	462.077	458.972	455.836	403.088	459.225	463.139	461.457	414.444	463.258	460.512	475.299	408.447	475.453	461.067	461.922	470.152	465.187	461.113	451.758	399.563	456.965	470.12	468.895	405.032	460.266	459.667	456.901	405.05	461.366	451.566	466.298	409.823	472.174	458.038
MER8	112.63	82.6715	111.779	104.511	110.814	86.9633	106.143	102.828	108.336	85.041	100.634	107.411	109.437	85.5401	110.508	104.014	110.698	86.414	103.351	102.105	101.855	86.2493	105.665	107.745	105.309	91.5046	106.37	105.461	113.561	85.8683	116.156	103.611	106.897	109.742	110.389	105.524	98.118	82.9174	102.208	113.486	109.845	85.5299	103.669	104.247	103.112	85.7982	105.903	98.7095	109.941	87.6484	113.18	101.484
MER80B	62.8384	44.9625	61.0132	54.7409	60.989	47.3314	57.8578	55.0669	58.0617	46.0567	54.1858	57.2342	61.9735	44.7937	61.5191	56.1141	61.6059	46.1577	55.4537	54.4342	55.8074	46.9507	58.0233	58.2759	57.587	50.8651	58.5502	56.8762	60.9715	46.0186	64.7792	54.7728	58.7467	58.494	61.5689	56.9241	51.0519	45.0231	55.6757	63.525	59.3942	45.6378	56.4794	56.3962	55.2297	46.3564	57.8705	52.3972	60.563	48.8502	62.9046	53.1991
MER81	26.8491	22.6974	25.6274	22.4112	25.1421	21.7415	25.5396	23.4448	23.7611	23.3729	23.1996	24.1414	26.5984	22.338	26.4761	23.4047	26.7332	21.3207	24.1974	21.7837	24.1557	21.1977	24.7317	23.6679	25.0243	21.5498	25.2876	22.7438	24.4424	20.4443	26.8005	23.3007	25.9324	24.5119	26.0086	24.0455	23.7295	20.4477	24.9532	26.6104	24.1757	20.6015	24.5686	23.6865	23.8807	22.0185	25.9827	21.7914	25.9411	20.3311	26.9799	23.8023
MER83	305.091	251.095	307.707	298.043	305.476	256.843	298.454	292.992	305.048	250.453	293.403	300.703	298.789	248.112	303.006	295.667	303.709	252.715	298.246	295.159	292.639	249.878	295.463	299.783	297.966	259.983	299.78	297.036	311.46	254.082	311.475	297.214	298.116	306.399	301.766	297.509	288.345	246.859	293.354	307.159	305.224	250.415	296.764	296.235	293.984	251.826	298.011	287.961	303.253	254.639	308.492	294.168
MER83AI	4147.35	4081.71	4150.42	4141.27	4148.56	4085.58	4141.68	4135.43	4147.59	4075.71	4135.71	4143.41	4140.63	4070.84	4146.11	4138.69	4146.25	4080.15	4141.57	4137.98	4134.86	4076.29	4138.54	4142.31	4140.59	4086.78	4141.58	4139.43	4154.89	4083.06	4154.73	4140.28	4140.62	4149.34	4144.21	4140.65	4131.31	4073.52	4136.46	4149.47	4148.19	4078.5	4139.26	4138.61	4136.6	4077.48	4140.56	4130.68	4145.4	4083.8	4151.65	4137.28
MER83B	243.235	193.425	244.869	235.427	242.638	200.573	236.173	231.173	242.33	194.514	231.138	238.161	236.671	191.791	240.992	233.643	241.229	196.446	235.449	232.957	230.506	194.371	233.628	237.662	235.544	203.503	237.15	235.025	248.751	197.118	248.836	234.549	236.468	243.697	239.714	235.604	225.898	191.21	231.095	245.101	242.55	195.632	234.205	234.058	231.598	196.86	235.502	226.12	241.01	198.311	245.976	231.729
MER83BI	4742.35	4676.71	4745.42	4736.27	4743.56	4680.58	4736.68	4730.43	4742.59	4670.71	4730.71	4738.41	4735.63	4665.84	4741.11	4733.69	4741.25	4675.15	4736.57	4732.98	4729.86	4671.29	4733.54	4737.31	4735.59	4681.78	4736.58	4734.43	4749.89	4678.06	4749.73	4735.28	4735.62	4744.34	4739.21	4735.65	4726.31	4668.52	4731.46	4744.47	4743.19	4673.5	4734.26	4733.61	4731.6	4672.48	4735.56	4725.68	4740.4	4678.8	4746.65	4732.28
MER83C	238.35	188.694	239.892	230.5	237.787	196.181	231.266	226.27	237.37	189.972	226.417	233.22	231.841	187.513	236.07	228.742	236.286	191.82	230.512	227.978	225.78	190.328	228.805	232.703	230.645	199.034	232.222	230.513	243.752	192.564	243.896	229.591	231.712	238.749	234.761	230.675	220.952	186.832	226.292	240.159	237.614	191.32	229.317	229.112	226.816	192.354	230.534	221.203	236.21	194.096	241.007	226.807
MER84	371.604	314.657	374.385	364.888	372.466	319.114	365.366	359.265	371.841	312.104	359.794	367.281	364.937	308.96	369.726	362.364	370.453	314.788	365.109	361.975	358.999	310.184	362.259	366.401	364.561	321.53	366.448	363.747	378.451	315.793	378.466	364.195	364.959	373.291	368.354	364.27	354.903	308.492	360.047	373.561	372.082	312.955	363.515	362.728	360.168	313.614	364.661	354.631	369.77	316.827	375.246	361.046
MER84I	4816.35	4750.71	4819.42	4810.27	4817.56	4754.58	4810.68	4804.43	4816.59	4744.71	4804.71	4812.41	4809.63	4739.84	4815.11	4807.69	4815.25	4749.15	4810.57	4806.98	4803.86	4745.29	4807.54	4811.31	4809.59	4755.78	4810.58	4808.43	4823.89	4752.06	4823.73	4809.28	4809.62	4818.34	4813.21	4809.65	4800.31	4742.52	4805.46	4818.47	4817.19	4747.5	4808.26	4807.61	4805.6	4746.48	4809.56	4799.68	4814.4	4752.8	4820.65	4806.28
MER85	40.1723	29.2642	39.0176	33.7295	38.3342	29.4096	37.4306	34.25	35.9349	29.2122	33.5044	35.5253	39.4339	29.1649	39.0191	35.0818	38.8181	28.2082	34.7299	33.2893	35.0491	29.2417	36.9085	36.0215	36.3212	32.098	37.1558	34.5255	37.7435	28.4981	40.5657	34.4394	37.7013	36.6028	38.7864	36.2397	32.7017	27.8753	35.1746	39.7965	36.7444	28.1626	35.7265	35.2748	34.6047	29.6311	36.9691	32.0885	38.3293	30.0322	40.4683	33.895
MER87	404.411	346.777	407.384	397.884	405.458	350.991	398.27	392.143	404.84	341.836	392.721	400.267	397.556	338.846	402.702	395.364	403.264	346.208	398.086	394.975	391.883	341.468	395.257	399.215	397.548	353.056	399.383	396.694	411.451	347.863	411.462	397.071	397.959	406.224	401.187	397.182	387.872	338.574	392.995	406.359	404.895	343.941	396.515	395.726	393.034	344.083	397.427	387.606	402.653	348.024	408.215	394.039
MER87B	372.597	315.656	375.385	365.888	373.466	320.093	366.366	360.265	372.841	312.971	360.787	368.281	365.936	309.91	370.725	363.364	371.453	315.736	366.109	362.975	359.999	311.067	363.259	367.401	365.561	322.497	367.448	364.747	379.451	316.78	379.466	365.195	365.959	374.291	369.354	365.27	355.903	309.423	361.042	374.561	373.073	313.923	364.515	363.728	361.16	314.566	365.661	355.631	370.77	317.794	376.246	362.046
MER87_OG	422.407	364.125	425.384	415.882	423.458	367.88	416.24	410.143	422.84	358.213	410.72	418.254	415.555	355.372	420.616	413.364	421.251	363.421	416.078	412.975	409.85	358.709	413.251	417.148	415.463	370.078	417.357	414.691	429.303	364.454	429.462	415.067	415.956	424.184	419.187	415.182	405.87	355.471	410.991	424.137	422.895	361.222	414.515	413.721	411.033	361.182	415.379	405.605	420.653	364.955	426.215	412.038
MER88	327.702	272.402	330.464	320.959	328.473	278.273	321.405	315.585	327.978	270.89	316.018	323.452	321.434	267.934	325.821	318.493	326.708	273.543	321.115	318.101	315.415	270.798	318.365	322.534	320.804	280.709	322.642	319.922	334.46	274.624	334.467	320.199	321.032	329.293	324.566	320.36	311.243	267.376	316.28	329.86	328.09	271.419	319.668	318.995	316.586	272.808	320.827	310.854	325.918	275.962	331.426	317.128
MER89	422.407	364.125	425.384	415.882	423.458	367.88	416.24	410.143	422.84	358.213	410.72	418.254	415.555	355.372	420.616	413.364	421.251	363.421	416.078	412.975	409.85	358.709	413.251	417.148	415.463	370.078	417.357	414.691	429.303	364.454	429.462	415.067	415.956	424.184	419.187	415.182	405.87	355.471	410.991	424.137	422.895	361.222	414.515	413.721	411.033	361.182	415.379	405.605	420.653	364.955	426.215	412.038
MER89I	6663.35	6597.71	6666.42	6657.27	6664.56	6601.58	6657.68	6651.43	6663.59	6591.71	6651.71	6659.41	6656.63	6586.84	6662.11	6654.69	6662.25	6596.15	6657.57	6653.98	6650.86	6592.29	6654.54	6658.31	6656.59	6602.78	6657.58	6655.43	6670.89	6599.06	6670.73	6656.28	6656.62	6665.34	6660.21	6656.65	6647.31	6589.52	6652.46	6665.47	6664.19	6594.5	6655.26	6654.61	6652.6	6593.48	6656.56	6646.68	6661.4	6599.8	6667.65	6653.28
MER9	374.533	317.632	377.385	367.888	375.466	321.985	368.366	362.247	374.841	314.81	362.781	370.281	367.87	311.836	372.715	365.364	373.453	317.625	368.109	364.975	361.999	312.823	365.259	369.401	367.561	324.434	369.448	366.747	381.451	318.736	381.466	367.195	367.959	376.286	371.354	367.27	357.903	311.271	363.031	376.561	374.978	315.895	366.515	365.728	363.16	316.344	367.661	357.631	372.77	319.743	378.246	364.046
MER90	478.204	418.604	481.383	471.868	479.452	422.136	472.231	466.123	478.84	412.023	466.591	474.108	471.336	408.141	476.458	469.338	477.251	417.725	472.072	468.972	465.836	412.615	469.225	473.053	471.457	424.191	473.23	470.512	485.299	418.066	485.43	470.91	471.919	480.149	475.187	471.106	461.758	409.041	466.965	480.066	478.895	414.795	470.262	469.664	466.901	414.545	471.366	461.557	476.298	418.965	482.174	468.038
MER91A	76.8644	54.9126	75.6905	69.1965	75.5562	58.6806	71.98	69.0337	72.9516	56.9472	67.3298	71.7511	75.2095	55.9418	75.9742	70.0284	75.7641	57.6533	68.9012	68.2714	68.8032	58.0158	71.938	73.0876	71.4211	62.6628	72.388	70.8278	76.4644	56.8481	79.8481	68.8024	72.7492	72.8009	76.4081	71.0883	64.6532	55.4311	68.9953	77.8264	73.8758	57.1708	69.8092	69.7535	68.6266	57.9554	71.3699	65.5751	74.6005	59.3492	77.289	67.285
MER91C	40.1723	29.2642	39.0176	33.7295	38.3342	29.4096	37.4306	34.25	35.9349	29.2122	33.5044	35.5253	39.4339	29.1649	39.0191	35.0818	38.8181	28.2082	34.7299	33.2893	35.0491	29.2417	36.9085	36.0215	36.3212	32.098	37.1558	34.5255	37.7435	28.4981	40.5657	34.4394	37.7013	36.6028	38.7864	36.2397	32.7017	27.8753	35.1746	39.7965	36.7444	28.1626	35.7265	35.2748	34.6047	29.6311	36.9691	32.0885	38.3293	30.0322	40.4683	33.895
MER92A	276.654	223.679	278.71	269.152	276.504	230.358	269.86	264.396	276.236	224.66	264.66	271.85	270.206	221.693	274.483	267.076	274.904	227.144	269.301	266.386	263.855	224.11	266.776	271.267	269.166	233.734	270.895	268.435	282.46	227.296	282.479	268.348	269.353	277.499	272.918	268.811	259.598	221.66	264.474	278.742	276.387	225.363	267.816	267.444	265.201	226.525	269.146	259.379	274.408	228.369	279.761	265.444
MER92B	499.204	438.637	502.142	492.829	500.452	442.514	493.231	487.123	499.839	432.363	487.591	495.108	492.336	429.026	497.455	490.31	498.251	438.125	493.069	489.933	486.836	433.161	490.225	494.047	492.457	444.883	494.23	491.512	506.299	438.832	506.39	491.871	492.919	501.141	496.187	492.089	482.758	429.629	487.965	501.066	499.889	435.309	491.262	490.588	487.9	434.726	492.366	482.557	497.298	439.614	503.174	489.033
MER94	37.0939	27.9121	35.6642	31.0258	35.1177	27.5502	34.339	31.5288	33.2329	27.6946	31.0422	32.5912	36.0281	27.1301	36.0587	32.2536	36.2623	26.644	32.0588	30.2826	32.4056	27.3335	34.0978	32.9823	33.5068	29.817	34.0555	31.6722	34.2805	26.4828	37.1249	31.7197	35.0959	33.6647	35.7764	33.4714	30.9238	26.3599	32.569	36.6881	33.7584	27.3267	33.0479	32.541	31.8688	28.0204	34.3726	29.4453	35.6483	27.9406	37.1313	31.4454
MER94B	36.5798	27.7423	35.1535	30.6083	34.6135	27.2557	33.9756	31.1872	32.6618	27.5304	30.6041	32.2429	35.5752	26.9143	35.5355	31.7815	35.8864	26.565	31.675	29.7583	32.1124	27.0429	33.6501	32.5041	33.094	29.3593	33.5539	31.2248	33.7722	26.2255	36.649	31.3156	34.6775	33.2452	35.2631	33.0044	30.6561	25.9692	32.218	36.1766	33.2927	26.9887	32.6571	32.0697	31.4607	27.7872	33.9654	29.0858	35.1746	27.5875	36.6082	31.0762
MER95	295.389	241.635	297.707	288.09	295.483	247.796	288.464	283.135	295.093	241.7	283.492	290.718	288.793	238.989	293.021	285.819	293.717	243.916	288.275	285.243	282.64	240.792	285.684	289.94	288.002	250.905	289.78	287.154	301.46	244.785	301.475	287.214	288.13	296.417	291.775	287.617	278.445	238.011	283.406	297.254	295.226	241.744	286.768	286.266	284.06	243.176	288.03	278.063	293.264	245.809	298.578	284.183
MER96	62.1689	44.3522	60.2893	54.0745	60.2379	46.7681	57.2164	54.4325	57.4527	45.5689	53.533	56.5785	61.3015	44.3427	60.8022	55.4865	60.8901	45.5347	54.7652	53.7249	55.1737	46.313	57.3258	57.5642	56.9425	50.2492	57.8281	56.2131	60.2722	45.5456	64.0144	54.1031	58.0648	57.8453	60.8876	56.2827	50.4854	44.4512	55.0728	62.8527	58.7798	45.1628	55.8216	55.8359	54.5126	45.7731	57.2049	51.7697	59.8556	48.2646	62.2174	52.5651
MER96B	298.249	244.575	300.707	291.083	298.482	250.448	291.457	286.111	298.049	244.222	286.478	293.714	291.793	241.874	296.019	288.737	296.715	246.745	291.272	288.222	285.64	243.664	288.618	292.897	290.997	253.568	292.78	290.143	304.46	247.745	304.475	290.214	291.13	299.417	294.773	290.575	281.419	240.686	286.405	300.254	298.226	244.481	289.765	289.236	287.056	246.01	291.015	280.99	296.262	248.529	301.553	287.174
MER97A	757.123	693.755	760.139	750.788	758.113	696.636	751.089	744.95	757.49	686.751	745.276	752.623	750.152	681.689	755.394	747.997	755.981	692.051	751.057	747.756	744.361	687.921	747.978	751.639	750.221	699.059	751.888	748.855	764.178	693.817	764.063	749.73	750.459	758.964	754.136	749.947	740.718	683.974	745.772	758.925	757.702	691.052	749.017	748.232	745.871	688.788	750.192	740.319	755.136	694.663	761.136	746.693
MER97B	915.353	849.706	918.424	909.267	916.563	853.582	909.682	903.434	915.59	843.708	903.711	911.409	908.626	838.839	914.105	906.685	914.252	848.151	909.571	905.982	902.863	844.286	906.536	910.309	908.593	854.776	909.577	907.426	922.894	851.056	922.735	908.279	908.624	917.339	912.208	908.648	899.305	841.521	904.455	917.467	916.186	846.497	907.262	906.61	904.596	845.477	908.559	898.681	913.399	851.798	919.655	905.278
MER97C	952.353	886.706	955.424	946.267	953.563	890.582	946.682	940.434	952.59	880.708	940.711	948.409	945.626	875.839	951.105	943.685	951.252	885.151	946.571	942.982	939.863	881.286	943.536	947.309	945.593	891.776	946.577	944.426	959.894	888.056	959.735	945.279	945.624	954.339	949.208	945.648	936.305	878.521	941.455	954.467	953.186	883.497	944.262	943.61	941.596	882.477	945.559	935.681	950.399	888.798	956.655	942.278
MER99	691.123	627.812	694.141	684.801	692.113	630.926	685.089	679.078	691.596	621.639	679.515	686.907	684.152	616.005	689.451	682.15	690.118	627.062	685.057	681.788	678.361	621.943	682.123	685.657	684.221	633.606	685.942	683.044	698.178	628.394	698.341	683.85	684.576	693.124	688.148	683.956	674.755	618.123	679.79	692.942	691.702	625.139	683.145	682.342	679.872	623.161	684.348	674.39	689.289	629.155	695.137	681.033
MER9a1	376.501	319.585	379.385	369.888	377.466	323.884	370.366	364.212	376.841	316.622	364.779	372.281	369.727	313.676	374.71	367.364	375.453	319.477	370.109	366.975	363.999	314.685	367.259	371.401	369.561	326.394	371.448	368.744	383.451	320.685	383.466	369.195	369.959	378.245	373.354	369.242	359.903	312.982	365.03	378.561	376.93	317.893	368.515	367.728	365.159	318.082	369.661	359.631	374.765	321.707	380.246	366.046
MER9a2	376.501	319.585	379.385	369.888	377.466	323.884	370.366	364.212	376.841	316.622	364.779	372.281	369.727	313.676	374.71	367.364	375.453	319.477	370.109	366.975	363.999	314.685	367.259	371.401	369.561	326.394	371.448	368.744	383.451	320.685	383.466	369.195	369.959	378.245	373.354	369.242	359.903	312.982	365.03	378.561	376.93	317.893	368.515	367.728	365.159	318.082	369.661	359.631	374.765	321.707	380.246	366.046
MER9a3	375.507	318.605	378.385	368.888	376.466	322.927	369.366	363.226	375.841	315.709	363.781	371.281	368.791	312.773	373.711	366.364	374.453	318.563	369.109	365.975	362.999	313.736	366.259	370.401	368.561	325.411	370.448	367.747	382.451	319.711	382.466	368.195	368.959	377.27	372.354	368.264	358.903	312.125	364.03	377.561	375.94	316.895	367.515	366.728	364.16	317.217	368.661	358.631	373.77	320.726	379.246	365.046
MER9B	362.613	305.786	365.385	355.906	363.466	311.508	356.366	350.265	362.841	303.638	350.801	358.287	355.94	300.439	360.726	353.368	361.516	306.146	356.109	353.099	349.999	301.844	353.259	357.422	355.637	313.268	357.448	354.747	369.451	307.395	369.467	355.195	355.963	364.291	359.354	355.27	345.903	299.893	351.153	364.57	363.082	304.527	354.585	353.739	351.281	304.986	355.731	345.637	360.773	308.549	366.321	352.051
Merlin1_HS	991.353	925.706	994.424	985.267	992.563	929.582	985.682	979.434	991.59	919.708	979.711	987.409	984.626	914.839	990.105	982.685	990.252	924.151	985.571	981.982	978.863	920.286	982.536	986.309	984.593	930.776	985.577	983.426	998.894	927.056	998.735	984.279	984.624	993.339	988.208	984.648	975.305	917.521	980.455	993.467	992.186	922.497	983.262	982.61	980.596	921.477	984.559	974.681	989.399	927.798	995.655	981.278
MLT1G	375.507	318.605	378.385	368.888	376.466	322.927	369.366	363.226	375.841	315.709	363.781	371.281	368.791	312.773	373.711	366.364	374.453	318.563	369.109	365.975	362.999	313.736	366.259	370.401	368.561	325.411	370.448	367.747	382.451	319.711	382.466	368.195	368.959	377.27	372.354	368.264	358.903	312.125	364.03	377.561	375.94	316.895	367.515	366.728	364.16	317.217	368.661	358.631	373.77	320.726	379.246	365.046
MLT1G1	458.396	398.954	461.383	451.88	459.457	402.584	452.231	446.124	458.84	392.483	446.657	454.254	451.544	388.556	456.46	449.352	457.251	398.309	452.077	448.972	445.836	393.409	449.251	453.145	451.457	404.901	453.309	450.523	465.299	398.91	465.462	451.067	451.923	460.152	455.187	451.115	441.758	390.029	446.965	460.123	458.895	395.188	450.266	449.667	447.033	395.249	451.366	441.597	456.298	400.218	462.174	448.038
MLT1G2	453.396	394.088	456.383	446.881	454.458	397.598	447.231	441.124	453.84	387.593	441.657	449.254	446.544	383.992	451.46	444.354	452.251	393.427	447.077	443.973	440.844	388.623	444.251	448.146	446.457	400.143	448.31	445.523	460.299	394.171	460.462	446.067	446.923	455.152	450.187	446.115	436.758	385.074	441.965	455.124	453.895	390.434	445.266	444.667	442.033	390.348	446.366	436.597	451.298	395.257	457.202	443.038
MLT1G3	393.421	336.001	396.384	386.888	394.458	340.435	387.27	381.144	393.84	332.219	381.721	389.281	386.556	329.137	391.703	384.364	392.453	335.894	387.109	383.975	380.999	330.943	384.257	388.297	386.552	342.669	388.389	385.697	400.451	337.11	400.466	386.071	386.959	395.224	390.237	386.182	376.903	328.283	381.997	395.457	393.923	334.055	385.515	384.727	382.034	333.729	386.591	376.607	391.679	337.746	397.246	383.039
MLT1H	412.411	354.575	415.384	405.884	413.458	358.241	406.242	400.143	412.84	349.282	400.721	408.267	405.555	346.111	410.616	403.364	411.264	353.821	406.08	402.975	399.85	349.17	403.255	407.215	405.544	360.681	407.357	404.694	419.451	355.16	419.462	405.067	405.959	414.224	409.187	405.182	395.872	346.359	400.991	414.142	412.895	351.468	404.515	403.722	401.034	351.344	405.384	395.605	410.653	355.235	416.215	402.039
MLT1H1	418.411	360.288	421.384	411.883	419.458	363.946	412.24	406.143	418.84	354.498	406.721	414.254	411.555	351.748	416.616	409.364	417.253	359.705	412.078	408.975	405.85	354.843	409.251	413.148	411.509	366.296	413.357	410.691	425.405	360.555	425.462	411.067	411.957	420.224	415.187	411.182	401.872	351.963	406.991	420.139	418.895	357.246	410.515	409.722	407.033	357.237	411.384	401.605	416.653	360.995	422.215	408.038
MLT1H2	347.614	291.36	350.385	340.918	348.467	297.518	341.393	335.428	347.976	289.75	335.84	343.288	341.155	286.478	345.771	338.381	346.625	292.176	341.109	338.099	335.296	288.979	338.336	342.423	340.664	299.006	342.477	339.775	354.451	293.139	354.467	340.199	341.004	349.291	344.536	340.27	331.114	286.23	336.277	349.669	348.085	290.414	339.664	338.9	336.356	291.332	340.746	330.644	345.894	294.579	351.422	337.053
MLT1I	273.656	220.91	275.75	266.157	273.504	227.762	266.863	261.465	273.236	222.109	261.778	268.856	267.244	218.984	271.539	264.076	271.923	224.253	266.302	263.387	260.862	221.568	263.79	268.293	266.278	230.944	267.953	265.467	279.46	224.579	279.481	265.348	266.364	274.521	269.92	265.854	256.63	218.842	261.477	275.746	273.391	222.578	264.816	264.454	262.218	224.094	266.196	256.391	271.432	225.564	276.764	262.444
MLT1K	451.396	392.121	454.383	444.881	452.458	395.602	445.231	439.128	451.84	385.689	439.657	447.254	444.544	382.373	449.46	442.355	450.251	391.44	445.077	441.973	438.844	386.745	442.251	446.146	444.457	398.233	446.324	443.523	458.299	392.51	458.462	444.067	444.923	453.152	448.187	444.115	434.758	383.101	439.965	453.124	451.895	388.436	443.266	442.667	440.033	388.494	444.366	434.597	449.298	393.257	455.215	441.038
MLT1L	478.204	418.604	481.383	471.868	479.452	422.136	472.231	466.123	478.84	412.023	466.591	474.108	471.336	408.141	476.458	469.338	477.251	417.725	472.072	468.972	465.836	412.615	469.225	473.053	471.457	424.191	473.23	470.512	485.299	418.066	485.43	470.91	471.919	480.149	475.187	471.106	461.758	409.041	466.965	480.066	478.895	414.795	470.262	469.664	466.901	414.545	471.366	461.557	476.298	418.965	482.174	468.038
MLT1N2	420.408	362.177	423.384	413.882	421.458	365.906	414.24	408.143	420.84	356.306	408.721	416.254	413.555	353.509	418.616	411.364	419.253	361.581	414.078	410.975	407.85	356.756	411.251	415.148	413.493	368.153	415.357	412.691	427.312	362.5	427.462	413.067	413.956	422.221	417.187	413.182	403.872	353.644	408.991	422.137	420.895	359.224	412.515	411.722	409.033	359.204	413.384	403.605	418.653	362.989	424.215	410.038
MLT1_Mim	277.654	224.569	279.707	270.152	277.504	231.188	270.852	265.392	277.232	225.539	265.648	272.848	271.197	222.581	275.446	268.075	275.882	228.021	270.301	267.385	264.843	224.941	267.772	272.257	270.157	234.663	271.849	269.416	283.46	228.177	283.478	269.347	270.338	278.498	273.916	269.787	260.584	222.605	265.466	279.74	277.386	226.267	268.816	268.441	266.201	227.256	270.142	260.372	275.407	229.261	280.758	266.444
MLT2A1	308.072	253.913	310.649	301.031	308.476	259.557	301.452	295.938	308.045	253.115	296.388	303.699	301.784	250.749	305.917	298.634	306.708	255.459	301.245	298.14	295.639	252.45	298.435	302.737	300.909	262.703	302.779	300.012	314.46	256.877	314.47	300.214	301.111	309.365	304.766	300.506	291.344	249.631	296.335	310.124	308.224	253.18	299.763	299.201	296.934	254.268	301.003	290.94	306.253	257.533	311.465	297.168
MLT2A2	412.411	354.575	415.384	405.884	413.458	358.241	406.242	400.143	412.84	349.282	400.721	408.267	405.555	346.111	410.616	403.364	411.264	353.821	406.08	402.975	399.85	349.17	403.255	407.215	405.544	360.681	407.357	404.694	419.451	355.16	419.462	405.067	405.959	414.224	409.187	405.182	395.872	346.359	400.991	414.142	412.895	351.468	404.515	403.722	401.034	351.344	405.384	395.605	410.653	355.235	416.215	402.039
MLT2C2	314.072	259.105	316.511	306.989	314.476	265.194	307.452	301.766	313.981	258.416	302.379	309.594	307.781	256.131	311.875	304.592	312.708	260.949	307.205	304.102	301.507	258.066	304.387	308.653	306.828	268.269	308.777	305.951	320.46	262.286	320.467	306.204	307.044	315.315	310.765	306.492	297.342	254.545	302.286	316.082	314.223	258.462	305.709	305.133	302.934	259.944	306.914	296.937	311.932	263.211	317.465	303.146
MLT2D	252.91	202.019	254.828	245.391	252.566	208.694	246.122	241.058	252.309	203.451	240.831	248.084	246.552	200.595	250.674	243.384	251.186	205.324	245.424	242.834	240.135	203.035	243.432	247.507	245.484	212.151	247.058	244.786	258.477	205.554	258.684	244.513	246.034	253.636	249.401	245.233	235.783	199.873	240.85	254.96	252.467	204.164	244.029	243.813	241.51	205.813	245.352	235.97	250.648	207.087	255.904	241.664
MSTA	292.449	238.767	294.707	285.095	292.487	244.933	285.502	280.174	292.113	239.023	280.545	287.718	285.879	236.108	290.024	282.852	290.723	241.161	285.276	282.288	279.64	238.085	282.685	286.948	285.039	248.16	286.78	284.216	298.46	241.87	298.476	284.233	285.131	293.419	288.775	284.641	275.515	235.189	280.406	294.274	292.24	239.536	283.768	283.33	281.061	240.295	285.063	275.2	290.314	242.962	295.59	281.281
MSTA1	328.702	273.338	331.464	321.959	329.47	279.253	322.405	316.583	328.976	271.78	317.018	324.445	322.432	268.909	326.821	319.493	327.708	274.468	322.114	319.101	316.415	271.694	319.364	323.534	321.804	281.626	323.628	320.891	335.46	275.587	335.467	321.199	322.032	330.292	325.566	321.36	312.198	268.251	317.28	330.86	329.09	272.315	320.666	319.977	317.586	273.7	321.795	311.854	326.914	276.899	332.426	318.128
